Number of Particles of Type 1,50
Number of Particles of Type 2,50
Number of Particles of Type 3,50
Number of Particles of Type 4,50
Number of Updates,Frame Time,TotalTime,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
1,0.015,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.015,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
1,0.016,0,
0,0.016,0,
0,0,0,
0,0,0,
0,0,0,
