Number of Particles of Type 1,50
Number of Particles of Type 2,50
Number of Particles of Type 3,50
Number of Particles of Type 4,50
Number of Updates,Frame Time,TotalTime,
1,0.016,2.375,
0,0.015,2.39,
0,0,2.39,
0,0,2.39,
0,0,2.39,
1,0.016,2.406,
0,0.016,2.422,
0,0,2.422,
0,0,2.422,
1,0.015,2.437,
0,0.016,2.453,
0,0,2.453,
0,0,2.453,
0,0,2.453,
0,0,2.453,
1,0.016,2.469,
0,0.015,2.484,
0,0,2.484,
0,0,2.484,
0,0,2.484,
1,0.016,2.5,
0,0.015,2.515,
0,0,2.515,
0,0,2.515,
0,0,2.515,
0,0.016,2.531,
0,0,2.531,
0,0,2.531,
0,0,2.531,
0,0,2.531,
0,0,2.531,
0,0,2.531,
1,0.016,2.547,
0,0.015,2.562,
0,0,2.562,
0,0,2.562,
0,0,2.562,
1,0.016,2.578,
0,0.016,2.594,
0,0,2.594,
0,0,2.594,
0,0,2.594,
1,0.015,2.609,
0,0.016,2.625,
0,0,2.625,
0,0,2.625,
0,0,2.625,
1,0.015,2.64,
0,0.016,2.656,
0,0,2.656,
1,0.016,2.672,
0,0.015,2.687,
0,0,2.687,
0,0,2.687,
0,0,2.687,
1,0.016,2.703,
0,0.016,2.719,
0,0,2.719,
0,0,2.719,
0,0,2.719,
1,0.015,2.734,
0,0.016,2.75,
0,0,2.75,
0,0,2.75,
0,0,2.75,
0,0,2.75,
0,0.015,2.765,
0,0,2.765,
0,0,2.765,
0,0,2.765,
0,0,2.765,
1,0.016,2.781,
0,0.016,2.797,
0,0,2.797,
0,0,2.797,
1,0.015,2.812,
0,0.016,2.828,
0,0,2.828,
1,0.016,2.844,
0,0.015,2.859,
0,0,2.859,
0,0,2.859,
0,0,2.859,
1,0.016,2.875,
0,0.015,2.89,
0,0,2.89,
0,0,2.89,
0,0,2.89,
1,0.016,2.906,
0,0.016,2.922,
0,0,2.922,
0,0,2.922,
0,0,2.922,
0,0,2.922,
1,0.015,2.937,
0,0.016,2.953,
0,0,2.953,
0,0,2.953,
0,0,2.953,
1,0.016,2.969,
0,0.015,2.984,
0,0,2.984,
0,0,2.984,
0,0,2.984,
1,0.016,3,
0,0.015,3.015,
0,0,3.015,
0,0,3.015,
0,0,3.015,
0,0.016,3.031,
0,0,3.031,
0,0,3.031,
0,0,3.031,
0,0,3.031,
0,0,3.031,
1,0.016,3.047,
0,0.015,3.062,
0,0,3.062,
0,0,3.062,
1,0.016,3.078,
0,0.016,3.094,
0,0,3.094,
0,0,3.094,
0,0,3.094,
0,0,3.094,
1,0.015,3.109,
0,0.016,3.125,
0,0,3.125,
0,0,3.125,
0,0,3.125,
1,0.015,3.14,
0,0.016,3.156,
0,0,3.156,
0,0,3.156,
0,0,3.156,
1,0.016,3.172,
0,0.015,3.187,
0,0,3.187,
0,0,3.187,
0,0,3.187,
1,0.016,3.203,
0,0.016,3.219,
0,0,3.219,
0,0,3.219,
1,0.015,3.234,
0,0.016,3.25,
0,0,3.25,
0,0,3.25,
0,0.015,3.265,
0,0,3.265,
0,0,3.265,
0,0,3.265,
0,0,3.265,
1,0.016,3.281,
0,0.016,3.297,
0,0,3.297,
0,0,3.297,
1,0.015,3.312,
0,0.016,3.328,
0,0,3.328,
0,0,3.328,
1,0.016,3.344,
0,0.015,3.359,
0,0,3.359,
0,0,3.359,
1,0.016,3.375,
0,0.015,3.39,
0,0,3.39,
0,0,3.39,
1,0.016,3.406,
0,0.016,3.422,
0,0,3.422,
0,0,3.422,
1,0.015,3.437,
0,0.016,3.453,
0,0,3.453,
0,0,3.453,
0,0,3.453,
1,0.016,3.469,
0,0.015,3.484,
1,0.016,3.5,
0,0.015,3.515,
0,0,3.515,
0,0.016,3.531,
0,0,3.531,
0,0,3.531,
0,0,3.531,
0,0,3.531,
1,0.016,3.547,
0,0.015,3.562,
0,0,3.562,
0,0,3.562,
0,0,3.562,
1,0.016,3.578,
0,0.016,3.594,
0,0,3.594,
0,0,3.594,
1,0.015,3.609,
0,0.016,3.625,
0,0,3.625,
0,0,3.625,
0,0,3.625,
1,0.015,3.64,
0,0.016,3.656,
0,0,3.656,
0,0,3.656,
1,0.016,3.672,
0,0.015,3.687,
0,0,3.687,
0,0,3.687,
1,0.016,3.703,
0,0.016,3.719,
0,0,3.719,
0,0,3.719,
1,0.015,3.734,
0,0.016,3.75,
0,0,3.75,
0,0,3.75,
0,0.015,3.765,
0,0,3.765,
0,0,3.765,
0,0,3.765,
0,0,3.765,
0,0,3.765,
1,0.016,3.781,
0,0.016,3.797,
0,0,3.797,
0,0,3.797,
0,0,3.797,
1,0.015,3.812,
0,0.016,3.828,
0,0,3.828,
0,0,3.828,
1,0.016,3.844,
0,0.015,3.859,
0,0,3.859,
1,0.016,3.875,
0,0.015,3.89,
0,0,3.89,
0,0,3.89,
1,0.016,3.906,
0,0.016,3.922,
0,0,3.922,
0,0,3.922,
1,0.015,3.937,
0,0.016,3.953,
0,0,3.953,
0,0,3.953,
0,0,3.953,
0,0,3.953,
1,0.016,3.969,
0,0.015,3.984,
0,0,3.984,
0,0,3.984,
0,0,3.984,
1,0.016,4,
0,0.015,4.015,
0,0,4.015,
0,0,4.015,
0,0,4.015,
0,0.016,4.031,
0,0,4.031,
0,0,4.031,
0,0,4.031,
0,0,4.031,
0,0,4.031,
0,0,4.031,
1,0.016,4.047,
0,0.015,4.062,
0,0,4.062,
0,0,4.062,
0,0,4.062,
1,0.016,4.078,
0,0.016,4.094,
0,0,4.094,
0,0,4.094,
1,0.015,4.109,
0,0.016,4.125,
0,0,4.125,
0,0,4.125,
0,0,4.125,
1,0.015,4.14,
0,0.016,4.156,
0,0,4.156,
0,0,4.156,
0,0,4.156,
1,0.016,4.172,
0,0.015,4.187,
0,0,4.187,
0,0,4.187,
0,0,4.187,
0,0,4.187,
1,0.016,4.203,
0,0.016,4.219,
0,0,4.219,
0,0,4.219,
0,0,4.219,
0,0,4.219,
1,0.015,4.234,
0,0.016,4.25,
0,0,4.25,
0,0,4.25,
0,0,4.25,
0,0,4.25,
0,0.015,4.265,
0,0,4.265,
0,0,4.265,
0,0,4.265,
0,0,4.265,
0,0,4.265,
1,0.016,4.281,
0,0.016,4.297,
0,0,4.297,
0,0,4.297,
0,0,4.297,
1,0.015,4.312,
0,0.016,4.328,
0,0,4.328,
0,0,4.328,
0,0,4.328,
1,0.016,4.344,
0,0.015,4.359,
0,0,4.359,
0,0,4.359,
0,0,4.359,
1,0.016,4.375,
0,0.015,4.39,
0,0,4.39,
0,0,4.39,
0,0,4.39,
1,0.016,4.406,
0,0.016,4.422,
0,0,4.422,
0,0,4.422,
0,0,4.422,
1,0.015,4.437,
0,0.016,4.453,
0,0,4.453,
0,0,4.453,
0,0,4.453,
0,0,4.453,
1,0.016,4.469,
0,0.015,4.484,
0,0,4.484,
0,0,4.484,
1,0.016,4.5,
0,0.015,4.515,
0,0,4.515,
0,0,4.515,
0,0,4.515,
0,0.016,4.531,
0,0,4.531,
0,0,4.531,
0,0,4.531,
0,0,4.531,
0,0,4.531,
0,0,4.531,
1,0.016,4.547,
0,0.015,4.562,
0,0,4.562,
0,0,4.562,
0,0,4.562,
1,0.016,4.578,
0,0.016,4.594,
0,0,4.594,
0,0,4.594,
0,0,4.594,
1,0.015,4.609,
0,0.016,4.625,
0,0,4.625,
0,0,4.625,
0,0,4.625,
1,0.015,4.64,
0,0.016,4.656,
0,0,4.656,
0,0,4.656,
0,0,4.656,
1,0.016,4.672,
0,0.015,4.687,
0,0,4.687,
0,0,4.687,
0,0,4.687,
1,0.016,4.703,
0,0.016,4.719,
0,0,4.719,
0,0,4.719,
0,0,4.719,
1,0.015,4.734,
